paragraph_id,phrase_idx,syllable_idx,global_syllable_idx,syllable,phone_idx,phone,phone_role,viseme_id,start_frame,end_frame,start_time_ms,end_time_ms,dominance,motion_profile
P002,4,10,86,wei,0,sapi_viseme_16,tts_viseme,2,561,562,22440,22480,0.72,soft_consonant
P002,4,10,86,wei,1,sapi_viseme_6,tts_viseme,5,561,564,22440,22560,0.82,vowel_hold
P002,4,10,86,wei,2,sapi_viseme_1,tts_viseme,4,565,568,22600,22720,0.82,vowel_hold
P002,4,11,87,zhong,0,sapi_viseme_20,tts_viseme,4,568,571,22720,22840,0.82,vowel_hold
P002,4,11,87,zhong,1,sapi_viseme_21,tts_viseme,0,571,572,22840,22880,1.0,closure
P002,4,11,87,zhong,2,sapi_viseme_6,tts_viseme,5,571,573,22840,22920,0.82,vowel_hold
P002,4,11,87,zhong,3,sapi_viseme_2,tts_viseme,7,574,576,22960,23040,0.86,vowel_hold
P002,4,12,88,xin,0,sapi_viseme_19,tts_viseme,2,576,578,23040,23120,0.72,soft_consonant
P002,4,12,88,xin,1,sapi_viseme_14,tts_viseme,2,579,579,23160,23160,0.72,soft_consonant
P002,4,12,88,xin,2,sapi_viseme_6,tts_viseme,5,579,580,23160,23200,0.82,vowel_hold
P002,4,12,88,xin,3,sapi_viseme_6,tts_viseme,5,580,582,23200,23280,0.82,vowel_hold
P002,4,13,89,de,0,sapi_viseme_19,tts_viseme,2,583,585,23320,23400,0.72,soft_consonant
P002,4,13,89,de,1,sapi_viseme_19,tts_viseme,2,585,586,23400,23440,0.72,soft_consonant
P002,4,13,89,de,2,sapi_viseme_15,tts_viseme,5,585,587,23400,23480,0.82,vowel_hold
P002,4,14,90,xin,0,sapi_viseme_1,tts_viseme,4,587,589,23480,23560,0.82,vowel_hold
P002,4,14,90,xin,1,sapi_viseme_1,tts_viseme,4,590,592,23600,23680,0.82,vowel_hold
P002,4,15,91,fang,0,sapi_viseme_16,tts_viseme,2,593,593,23720,23720,0.72,soft_consonant
P002,4,15,91,fang,1,sapi_viseme_7,tts_viseme,3,593,595,23720,23800,0.82,vowel_hold
P002,4,15,91,fang,2,sapi_viseme_4,tts_viseme,4,596,597,23840,23880,0.82,vowel_hold
P002,4,15,91,fang,3,sapi_viseme_4,tts_viseme,4,598,599,23920,23960,0.82,vowel_hold
P002,4,15,91,fang,4,sapi_viseme_19,tts_viseme,2,600,600,24000,24000,0.72,soft_consonant
P002,4,16,92,fa,0,sapi_viseme_2,tts_viseme,7,601,603,24040,24120,0.86,vowel_hold
P002,4,16,92,fa,1,sapi_viseme_2,tts_viseme,7,604,605,24160,24200,0.86,vowel_hold
P002,4,16,92,fa,2,sapi_viseme_19,tts_viseme,2,606,606,24240,24240,0.72,soft_consonant
P002,4,16,92,fa,3,sapi_viseme_1,tts_viseme,4,607,608,24280,24320,0.82,vowel_hold
P002,4,16,92,fa,4,sapi_viseme_1,tts_viseme,4,608,609,24320,24360,0.82,vowel_hold
P002,4,16,92,fa,5,sapi_viseme_19,tts_viseme,2,610,610,24400,24400,0.72,soft_consonant
P002,4,16,92,fa,6,sapi_viseme_6,tts_viseme,5,610,612,24400,24480,0.82,vowel_hold
P002,5,0,93,li,0,sapi_viseme_2,tts_viseme,7,613,615,24520,24600,0.86,vowel_hold
P002,5,0,93,li,1,sapi_viseme_8,tts_viseme,6,615,617,24600,24680,0.86,vowel_hold
P002,5,0,93,li,2,sapi_viseme_19,tts_viseme,2,618,618,24720,24720,0.72,soft_consonant
P002,5,0,93,li,3,sapi_viseme_15,tts_viseme,5,618,620,24720,24800,0.82,vowel_hold
P002,5,1,94,yong,0,sapi_viseme_2,tts_viseme,7,620,623,24800,24920,0.86,vowel_hold
P002,5,1,94,yong,1,sapi_viseme_19,tts_viseme,2,623,627,24920,25080,0.72,soft_consonant
P002,5,2,95,yu,0,y,initial,5,627,627,25080,25080,0.72,soft_consonant
P002,5,2,95,yu,1,u,final,3,628,630,25120,25200,0.82,vowel_hold
P002,5,3,96,yin,0,y,initial,5,631,632,25240,25280,0.72,soft_consonant
P002,5,3,96,yin,1,in,final,5,633,635,25320,25400,0.72,vowel_hold
P002,5,4,97,shu,0,sh,initial,2,636,637,25440,25480,0.62,soft_consonant
P002,5,4,97,shu,1,u,final,3,638,640,25520,25600,0.82,vowel_hold
P002,5,5,98,ru,0,r,initial,2,641,642,25640,25680,0.62,soft_consonant
P002,5,5,98,ru,1,u,final,3,643,645,25720,25800,0.82,vowel_hold
P002,5,6,99,qu,0,q,initial,5,646,647,25840,25880,0.72,soft_consonant
P002,5,6,99,qu,1,u,final,3,648,650,25920,26000,0.82,vowel_hold
P002,5,7,100,dong,0,d,initial,2,651,652,26040,26080,0.62,soft_consonant
P002,5,7,100,dong,1,ong,final,6,653,653,26120,26120,0.82,vowel_hold
P002,5,7,100,dong,2,ong,final,6,653,656,26120,26240,0.82,vowel_hold
P002,5,8,101,fang,0,sapi_viseme_21,tts_viseme,0,657,659,26280,26360,1.0,closure
P002,5,8,101,fang,1,sapi_viseme_1,tts_viseme,4,659,661,26360,26440,0.82,vowel_hold
P002,5,8,101,fang,2,sapi_viseme_19,tts_viseme,2,662,664,26480,26560,0.72,soft_consonant
P002,5,9,102,zhen,0,sapi_viseme_7,tts_viseme,3,664,666,26560,26640,0.82,vowel_hold
P002,5,9,102,zhen,1,sapi_viseme_1,tts_viseme,4,666,669,26640,26760,0.82,vowel_hold
P002,5,10,103,ji,0,sapi_viseme_19,tts_viseme,2,670,673,26800,26920,0.72,soft_consonant
P002,5,10,103,ji,1,sapi_viseme_19,tts_viseme,2,673,674,26920,26960,0.72,soft_consonant
P002,5,10,103,ji,2,sapi_viseme_6,tts_viseme,5,673,676,26920,27040,0.82,vowel_hold
P002,5,11,104,qi,0,sapi_viseme_6,tts_viseme,5,677,678,27080,27120,0.82,vowel_hold
P002,5,11,104,qi,1,sapi_viseme_6,tts_viseme,5,678,680,27120,27200,0.82,vowel_hold
P002,5,12,105,ren,0,sapi_viseme_7,tts_viseme,3,680,681,27200,27240,0.82,vowel_hold
P002,5,12,105,ren,1,sapi_viseme_19,tts_viseme,2,680,681,27200,27240,0.72,soft_consonant
P002,5,12,105,ren,2,sapi_viseme_15,tts_viseme,5,680,683,27200,27320,0.82,vowel_hold
P002,5,12,105,ren,3,sapi_viseme_7,tts_viseme,3,683,684,27320,27360,0.82,vowel_hold
P002,5,13,106,de,0,sapi_viseme_7,tts_viseme,3,685,686,27400,27440,0.82,vowel_hold
P002,5,13,106,de,1,sapi_viseme_14,tts_viseme,2,687,688,27480,27520,0.72,soft_consonant
P002,5,13,106,de,2,sapi_viseme_1,tts_viseme,4,688,689,27520,27560,0.82,vowel_hold
P002,5,13,106,de,3,sapi_viseme_1,tts_viseme,4,690,691,27600,27640,0.82,vowel_hold
P002,5,14,107,mian,0,sapi_viseme_6,tts_viseme,5,691,693,27640,27720,0.82,vowel_hold
P002,5,14,107,mian,1,sapi_viseme_6,tts_viseme,5,694,695,27760,27800,0.82,vowel_hold
P002,5,14,107,mian,2,sapi_viseme_6,tts_viseme,5,695,697,27800,27880,0.82,vowel_hold
P002,5,15,108,bu,0,sapi_viseme_19,tts_viseme,2,697,698,27880,27920,0.72,soft_consonant
P002,5,15,108,bu,1,sapi_viseme_15,tts_viseme,5,697,698,27880,27920,0.82,vowel_hold
P002,5,15,108,bu,2,sapi_viseme_7,tts_viseme,3,697,699,27880,27960,0.82,vowel_hold
P002,5,15,108,bu,3,sapi_viseme_7,tts_viseme,3,699,702,27960,28080,0.82,vowel_hold
P002,5,16,109,biao,0,sapi_viseme_20,tts_viseme,4,703,705,28120,28200,0.82,vowel_hold
P002,5,16,109,biao,1,sapi_viseme_6,tts_viseme,5,706,708,28240,28320,0.82,vowel_hold
P002,5,17,110,qing,0,sapi_viseme_6,tts_viseme,5,709,710,28360,28400,0.82,vowel_hold
P002,5,17,110,qing,1,sapi_viseme_6,tts_viseme,5,711,712,28440,28480,0.82,vowel_hold
P002,5,17,110,qing,2,sapi_viseme_21,tts_viseme,0,712,714,28480,28560,1.0,closure
P002,5,17,110,qing,3,sapi_viseme_1,tts_viseme,4,715,717,28600,28680,0.82,vowel_hold
P002,6,0,111,gai,0,sapi_viseme_20,tts_viseme,4,717,720,28680,28800,0.82,vowel_hold
P002,6,0,111,gai,1,sapi_viseme_21,tts_viseme,0,720,721,28800,28840,1.0,closure
P002,6,0,111,gai,2,sapi_viseme_6,tts_viseme,5,720,723,28800,28920,0.82,vowel_hold
P002,6,0,111,gai,3,sapi_viseme_6,tts_viseme,5,723,726,28920,29040,0.82,vowel_hold
P002,6,1,112,fang,0,sapi_viseme_6,tts_viseme,5,726,728,29040,29120,0.82,vowel_hold
P002,6,1,112,fang,1,sapi_viseme_7,tts_viseme,3,729,731,29160,29240,0.82,vowel_hold
P002,6,1,112,fang,2,sapi_viseme_4,tts_viseme,4,732,734,29280,29360,0.82,vowel_hold
P002,6,2,113,fa,0,sapi_viseme_6,tts_viseme,5,734,736,29360,29440,0.82,vowel_hold
P002,6,2,113,fa,1,sapi_viseme_7,tts_viseme,3,736,737,29440,29480,0.82,vowel_hold
P002,6,2,113,fa,2,sapi_viseme_19,tts_viseme,2,736,737,29440,29480,0.72,soft_consonant
P002,6,2,113,fa,3,sapi_viseme_15,tts_viseme,5,736,738,29440,29520,0.82,vowel_hold
P002,6,2,113,fa,4,sapi_viseme_7,tts_viseme,3,739,740,29560,29600,0.82,vowel_hold
P002,6,3,114,de,0,sapi_viseme_20,tts_viseme,4,741,743,29640,29720,0.82,vowel_hold
P002,6,3,114,de,1,sapi_viseme_6,tts_viseme,5,743,744,29720,29760,0.82,vowel_hold
P002,6,3,114,de,2,sapi_viseme_16,tts_viseme,2,743,746,29720,29840,0.72,soft_consonant
P002,6,4,115,he,0,sapi_viseme_6,tts_viseme,5,747,748,29880,29920,0.82,vowel_hold
P002,6,4,115,he,1,sapi_viseme_19,tts_viseme,2,749,751,29960,30040,0.72,soft_consonant
P002,6,4,115,he,2,sapi_viseme_19,tts_viseme,2,751,752,30040,30080,0.72,soft_consonant
P002,6,5,116,xin,0,sapi_viseme_1,tts_viseme,4,753,755,30120,30200,0.82,vowel_hold
P002,6,5,116,xin,1,sapi_viseme_1,tts_viseme,4,755,757,30200,30280,0.82,vowel_hold
P002,6,5,116,xin,2,sapi_viseme_16,tts_viseme,2,758,759,30320,30360,0.72,soft_consonant
P002,6,5,116,xin,3,sapi_viseme_6,tts_viseme,5,758,762,30320,30480,0.82,vowel_hold
P002,6,6,117,shi,0,sapi_viseme_6,tts_viseme,5,762,764,30480,30560,0.82,vowel_hold
P002,6,6,117,shi,1,sapi_viseme_19,tts_viseme,2,764,767,30560,30680,0.72,soft_consonant
P002,6,7,118,cai,0,sapi_viseme_18,tts_viseme,1,767,768,30680,30720,1.0,labiodental
P002,6,7,118,cai,1,sapi_viseme_2,tts_viseme,7,769,771,30760,30840,0.86,vowel_hold
P002,6,8,119,yong,0,sapi_viseme_20,tts_viseme,4,772,774,30880,30960,0.82,vowel_hold
P002,6,8,119,yong,1,sapi_viseme_18,tts_viseme,1,774,776,30960,31040,1.0,labiodental
P002,6,8,119,yong,2,sapi_viseme_2,tts_viseme,7,777,779,31080,31160,0.86,vowel_hold
P002,6,9,120,xian,0,sapi_viseme_2,tts_viseme,7,780,783,31200,31320,0.86,vowel_hold
P002,6,9,120,xian,1,ian,final,7,784,784,31360,31360,0.82,vowel_hold
P002,6,10,121,xing,0,x,initial,5,785,786,31400,31440,0.72,soft_consonant
P002,6,10,121,xing,1,ing,final,4,787,790,31480,31600,0.82,vowel_hold
P002,6,11,122,hun,0,h,initial,4,791,792,31640,31680,0.72,soft_consonant
P002,6,11,122,hun,1,un,final,3,793,796,31720,31840,0.72,vowel_hold
P002,6,12,123,he,0,h,initial,4,797,797,31880,31880,0.72,soft_consonant
P002,6,12,123,he,1,sapi_viseme_14,tts_viseme,2,798,798,31920,31920,0.72,soft_consonant
P002,6,12,123,he,2,sapi_viseme_6,tts_viseme,5,798,800,31920,32000,0.82,vowel_hold
P002,6,12,123,he,3,sapi_viseme_6,tts_viseme,5,801,802,32040,32080,0.82,vowel_hold
P002,6,13,124,meng,0,sapi_viseme_6,tts_viseme,5,803,804,32120,32160,0.82,vowel_hold
P002,6,13,124,meng,1,sapi_viseme_6,tts_viseme,5,805,806,32200,32240,0.82,vowel_hold
P002,6,13,124,meng,2,sapi_viseme_7,tts_viseme,3,806,808,32240,32320,0.82,vowel_hold
P002,6,13,124,meng,3,sapi_viseme_20,tts_viseme,4,808,810,32320,32400,0.82,vowel_hold
P002,6,14,125,pi,0,sapi_viseme_7,tts_viseme,3,810,812,32400,32480,0.82,vowel_hold
P002,6,14,125,pi,1,sapi_viseme_4,tts_viseme,4,813,814,32520,32560,0.82,vowel_hold
P002,6,14,125,pi,2,sapi_viseme_4,tts_viseme,4,814,815,32560,32600,0.82,vowel_hold
P002,6,15,126,zuo,0,sapi_viseme_6,tts_viseme,5,816,818,32640,32720,0.82,vowel_hold
P002,6,15,126,zuo,1,sapi_viseme_6,tts_viseme,5,819,821,32760,32840,0.82,vowel_hold
P002,6,16,127,wei,0,sapi_viseme_19,tts_viseme,2,822,824,32880,32960,0.72,soft_consonant
P002,6,16,127,wei,1,sapi_viseme_15,tts_viseme,5,825,826,33000,33040,0.82,vowel_hold
P002,6,16,127,wei,2,sapi_viseme_7,tts_viseme,3,825,829,33000,33160,0.82,vowel_hold
P002,6,17,128,tong,0,sapi_viseme_7,tts_viseme,3,829,831,33160,33240,0.82,vowel_hold
P002,6,17,128,tong,1,sapi_viseme_7,tts_viseme,3,831,833,33240,33320,0.82,vowel_hold
P002,6,17,128,tong,2,sapi_viseme_15,tts_viseme,5,833,834,33320,33360,0.82,vowel_hold
P002,6,17,128,tong,3,sapi_viseme_7,tts_viseme,3,833,835,33320,33400,0.82,vowel_hold
P002,6,18,129,yi,0,sapi_viseme_7,tts_viseme,3,836,838,33440,33520,0.82,vowel_hold
P002,6,18,129,yi,1,sapi_viseme_7,tts_viseme,3,838,841,33520,33640,0.82,vowel_hold
P002,6,19,130,de,0,sapi_viseme_16,tts_viseme,2,841,843,33640,33720,0.72,soft_consonant
P002,6,19,130,de,1,sapi_viseme_7,tts_viseme,3,841,845,33640,33800,0.82,vowel_hold
P002,6,19,130,de,2,sapi_viseme_4,tts_viseme,4,846,847,33840,33880,0.82,vowel_hold
P002,6,20,131,biao,0,sapi_viseme_4,tts_viseme,4,847,849,33880,33960,0.82,vowel_hold
P002,6,20,131,biao,1,sapi_viseme_19,tts_viseme,2,849,850,33960,34000,0.72,soft_consonant
P002,6,20,131,biao,2,sapi_viseme_7,tts_viseme,3,849,851,33960,34040,0.82,vowel_hold
P002,6,20,131,biao,3,sapi_viseme_7,tts_viseme,3,851,853,34040,34120,0.82,vowel_hold
P002,6,21,132,shi,0,sapi_viseme_20,tts_viseme,4,854,856,34160,34240,0.82,vowel_hold
P002,6,21,132,shi,1,sapi_viseme_18,tts_viseme,1,856,858,34240,34320,1.0,labiodental
P002,6,22,133,fang,0,sapi_viseme_2,tts_viseme,7,859,861,34360,34440,0.86,vowel_hold
P002,6,22,133,fang,1,sapi_viseme_20,tts_viseme,4,862,864,34480,34560,0.82,vowel_hold
P002,6,22,133,fang,2,sapi_viseme_19,tts_viseme,2,865,865,34600,34600,0.72,soft_consonant
P002,6,22,133,fang,3,sapi_viseme_15,tts_viseme,5,865,866,34600,34640,0.82,vowel_hold
P002,6,22,133,fang,4,sapi_viseme_1,tts_viseme,4,866,869,34640,34760,0.82,vowel_hold
P002,6,23,134,fa,0,sapi_viseme_19,tts_viseme,2,870,872,34800,34880,0.72,soft_consonant
P002,6,23,134,fa,1,sapi_viseme_16,tts_viseme,2,873,874,34920,34960,0.72,soft_consonant
P002,6,23,134,fa,2,sapi_viseme_6,tts_viseme,5,873,876,34920,35040,0.82,vowel_hold
P002,6,23,134,fa,3,sapi_viseme_6,tts_viseme,5,876,877,35040,35080,0.82,vowel_hold
P002,6,23,134,fa,4,sapi_viseme_6,tts_viseme,5,878,879,35120,35160,0.82,vowel_hold
P002,6,23,134,fa,5,sapi_viseme_16,tts_viseme,2,879,880,35160,35200,0.72,soft_consonant
P002,6,23,134,fa,6,sapi_viseme_6,tts_viseme,5,879,882,35160,35280,0.82,vowel_hold
P002,7,0,135,cong,0,sapi_viseme_6,tts_viseme,5,883,884,35320,35360,0.82,vowel_hold
P002,7,0,135,cong,1,sapi_viseme_6,tts_viseme,5,884,886,35360,35440,0.82,vowel_hold
P002,7,0,135,cong,2,sapi_viseme_15,tts_viseme,5,886,887,35440,35480,0.82,vowel_hold
P002,7,0,135,cong,3,sapi_viseme_1,tts_viseme,4,888,890,35520,35600,0.82,vowel_hold
P002,7,0,135,cong,4,sapi_viseme_19,tts_viseme,2,890,892,35600,35680,0.72,soft_consonant
P002,7,0,135,cong,5,sapi_viseme_19,tts_viseme,2,892,893,35680,35720,0.72,soft_consonant
P002,7,1,136,er,0,sapi_viseme_1,tts_viseme,4,894,896,35760,35840,0.82,vowel_hold
P002,7,2,137,zhi,0,sapi_viseme_1,tts_viseme,4,896,898,35840,35920,0.82,vowel_hold
P002,7,2,137,zhi,1,sapi_viseme_21,tts_viseme,0,899,900,35960,36000,1.0,closure
P002,7,2,137,zhi,2,sapi_viseme_6,tts_viseme,5,899,902,35960,36080,0.82,vowel_hold
P002,7,3,138,dao,0,sapi_viseme_2,tts_viseme,7,903,905,36120,36200,0.86,vowel_hold
P002,7,3,138,dao,1,sapi_viseme_19,tts_viseme,2,905,908,36200,36320,0.72,soft_consonant
P002,7,4,139,shi,0,sapi_viseme_21,tts_viseme,0,908,909,36320,36360,1.0,closure
P002,7,4,139,shi,1,sapi_viseme_7,tts_viseme,3,908,909,36320,36360,0.82,vowel_hold
P002,7,4,139,shi,2,sapi_viseme_7,tts_viseme,3,910,911,36400,36440,0.82,vowel_hold
P002,7,5,140,ti,0,sapi_viseme_7,tts_viseme,3,911,913,36440,36520,0.82,vowel_hold
P002,7,5,140,ti,1,sapi_viseme_21,tts_viseme,0,913,914,36520,36560,1.0,closure
P002,7,5,140,ti,2,sapi_viseme_6,tts_viseme,5,913,915,36520,36600,0.82,vowel_hold
P002,7,6,141,she,0,sapi_viseme_2,tts_viseme,7,916,918,36640,36720,0.86,vowel_hold
P002,7,6,141,she,1,sapi_viseme_8,tts_viseme,6,918,920,36720,36800,0.86,vowel_hold
P002,7,7,142,ji,0,sapi_viseme_16,tts_viseme,2,921,922,36840,36880,0.72,soft_consonant
P002,7,7,142,ji,1,sapi_viseme_6,tts_viseme,5,921,924,36840,36960,0.82,vowel_hold
P002,7,7,142,ji,2,sapi_viseme_1,tts_viseme,4,925,929,37000,37160,0.82,vowel_hold
P002,7,8,143,he,0,sapi_viseme_20,tts_viseme,4,929,932,37160,37280,0.82,vowel_hold
P002,7,9,144,yun,0,un,final,3,933,935,37320,37400,0.72,vowel_hold
P002,7,10,145,dong,0,d,initial,2,936,937,37440,37480,0.62,soft_consonant
P002,7,10,145,dong,1,ong,final,6,938,940,37520,37600,0.82,vowel_hold
P002,7,11,146,he,0,h,initial,4,941,942,37640,37680,0.72,soft_consonant
P002,7,11,146,he,1,e,final,4,943,945,37720,37800,0.82,vowel_hold
P002,7,12,147,cheng,0,ch,initial,2,946,947,37840,37880,0.62,soft_consonant
P002,7,12,147,cheng,1,eng,final,4,948,950,37920,38000,0.82,vowel_hold
P002,7,13,148,fang,0,f,initial,1,951,952,38040,38080,1.0,labiodental
P002,7,13,148,fang,1,ang,final,7,953,956,38120,38240,0.82,vowel_hold
P002,7,14,149,mian,0,m,initial,0,957,958,38280,38320,1.0,closure
P002,7,14,149,mian,1,ian,final,7,959,962,38360,38480,0.82,vowel_hold
P002,7,14,149,mian,2,sapi_viseme_20,tts_viseme,4,962,964,38480,38560,0.82,vowel_hold
P002,7,15,150,de,0,sapi_viseme_2,tts_viseme,7,965,966,38600,38640,0.86,vowel_hold
P002,7,15,150,de,1,sapi_viseme_4,tts_viseme,4,967,968,38680,38720,0.82,vowel_hold
P002,7,16,151,chuang,0,sapi_viseme_18,tts_viseme,1,969,971,38760,38840,1.0,labiodental
P002,7,16,151,chuang,1,sapi_viseme_2,tts_viseme,7,972,973,38880,38920,0.86,vowel_hold
P002,7,17,152,xin,0,sapi_viseme_20,tts_viseme,4,974,976,38960,39040,0.82,vowel_hold
P002,7,17,152,xin,1,sapi_viseme_18,tts_viseme,1,977,978,39080,39120,1.0,labiodental
P002,7,17,152,xin,2,sapi_viseme_2,tts_viseme,7,979,981,39160,39240,0.86,vowel_hold
P002,7,17,152,xin,3,sapi_viseme_2,tts_viseme,7,981,983,39240,39320,0.86,vowel_hold
P002,7,17,152,xin,4,sapi_viseme_19,tts_viseme,2,983,984,39320,39360,0.72,soft_consonant
P002,7,17,152,xin,5,sapi_viseme_1,tts_viseme,4,985,986,39400,39440,0.82,vowel_hold
P002,7,17,152,xin,6,sapi_viseme_1,tts_viseme,4,986,987,39440,39480,0.82,vowel_hold
P002,7,17,152,xin,7,sapi_viseme_12,tts_viseme,4,987,990,39480,39600,0.82,vowel_hold
P002,7,17,152,xin,8,sapi_viseme_1,tts_viseme,4,991,993,39640,39720,0.82,vowel_hold
P002,8,0,153,neng,0,sapi_viseme_1,tts_viseme,4,993,995,39720,39800,0.82,vowel_hold
P002,8,0,153,neng,1,sapi_viseme_16,tts_viseme,2,995,996,39800,39840,0.72,soft_consonant
P002,8,0,153,neng,2,sapi_viseme_6,tts_viseme,5,995,999,39800,39960,0.82,vowel_hold
P002,8,0,153,neng,3,sapi_viseme_6,tts_viseme,5,999,1003,39960,40120,0.82,vowel_hold
P002,8,0,153,neng,4,sapi_viseme_19,tts_viseme,2,1003,1006,40120,40240,0.72,soft_consonant
P002,8,0,153,neng,5,sapi_viseme_15,tts_viseme,5,1007,1010,40280,40400,0.82,vowel_hold
P002,8,0,153,neng,6,sapi_viseme_6,tts_viseme,5,1011,1012,40440,40480,0.82,vowel_hold
P002,8,0,153,neng,7,sapi_viseme_6,tts_viseme,5,1012,1014,40480,40560,0.82,vowel_hold
P002,8,0,153,neng,8,sapi_viseme_15,tts_viseme,5,1015,1018,40600,40720,0.82,vowel_hold
P002,8,1,154,gou,0,sapi_viseme_2,tts_viseme,7,1018,1020,40720,40800,0.86,vowel_hold
P002,8,1,154,gou,1,sapi_viseme_4,tts_viseme,4,1021,1023,40840,40920,0.82,vowel_hold
P002,8,2,155,zhi,0,sapi_viseme_6,tts_viseme,5,1023,1025,40920,41000,0.82,vowel_hold
P002,8,2,155,zhi,1,sapi_viseme_7,tts_viseme,3,1026,1028,41040,41120,0.82,vowel_hold
P002,8,2,155,zhi,2,sapi_viseme_20,tts_viseme,4,1028,1031,41120,41240,0.82,vowel_hold
P002,8,3,156,dao,0,sapi_viseme_16,tts_viseme,2,1031,1032,41240,41280,0.72,soft_consonant
P002,8,3,156,dao,1,sapi_viseme_6,tts_viseme,5,1031,1035,41240,41400,0.82,vowel_hold
P002,8,3,156,dao,2,sapi_viseme_2,tts_viseme,7,1035,1037,41400,41480,0.86,vowel_hold
P002,8,4,157,qu,0,sapi_viseme_19,tts_viseme,2,1038,1040,41520,41600,0.72,soft_consonant
P002,8,4,157,qu,1,sapi_viseme_16,tts_viseme,2,1040,1041,41600,41640,0.72,soft_consonant
P002,8,4,157,qu,2,sapi_viseme_6,tts_viseme,5,1040,1043,41600,41720,0.82,vowel_hold
P002,8,5,158,dong,0,sapi_viseme_1,tts_viseme,4,1044,1046,41760,41840,0.82,vowel_hold
P002,8,5,158,dong,1,sapi_viseme_20,tts_viseme,4,1047,1049,41880,41960,0.82,vowel_hold
P002,8,5,158,dong,2,sapi_viseme_12,tts_viseme,4,1050,1050,42000,42000,0.82,vowel_hold
P002,8,5,158,dong,3,sapi_viseme_7,tts_viseme,3,1050,1053,42000,42120,0.82,vowel_hold
P002,8,6,159,tuo,0,sapi_viseme_1,tts_viseme,4,1053,1055,42120,42200,0.82,vowel_hold
P002,8,6,159,tuo,1,sapi_viseme_19,tts_viseme,2,1055,1057,42200,42280,0.72,soft_consonant
P002,8,7,160,pu,0,sapi_viseme_12,tts_viseme,4,1058,1060,42320,42400,0.82,vowel_hold
P002,8,7,160,pu,1,sapi_viseme_1,tts_viseme,4,1061,1062,42440,42480,0.82,vowel_hold
P002,8,7,160,pu,2,sapi_viseme_1,tts_viseme,4,1063,1064,42520,42560,0.82,vowel_hold
P002,8,7,160,pu,3,sapi_viseme_21,tts_viseme,0,1065,1066,42600,42640,1.0,closure
P002,8,8,161,jie,0,sapi_viseme_1,tts_viseme,4,1067,1069,42680,42760,0.82,vowel_hold
P002,8,8,161,jie,1,sapi_viseme_20,tts_viseme,4,1070,1072,42800,42880,0.82,vowel_hold
P002,8,9,162,gou,0,sapi_viseme_21,tts_viseme,0,1072,1073,42880,42920,1.0,closure
P002,8,9,162,gou,1,sapi_viseme_6,tts_viseme,5,1072,1075,42880,43000,0.82,vowel_hold
P002,8,9,162,gou,2,sapi_viseme_6,tts_viseme,5,1076,1079,43040,43160,0.82,vowel_hold
P002,8,9,162,gou,3,sapi_viseme_6,tts_viseme,5,1079,1082,43160,43280,0.82,vowel_hold
P002,9,0,163,cu,0,c,initial,5,1093,1094,43720,43760,0.62,soft_consonant
P002,9,0,163,cu,1,u,final,3,1095,1097,43800,43880,0.82,vowel_hold
P002,9,1,164,jin,0,j,initial,5,1098,1099,43920,43960,0.72,soft_consonant
P002,9,1,164,jin,1,in,final,5,1100,1102,44000,44080,0.72,vowel_hold
P002,9,2,165,ren,0,r,initial,2,1103,1104,44120,44160,0.62,soft_consonant
P002,9,2,165,ren,1,en,final,4,1105,1108,44200,44320,0.82,vowel_hold
P002,9,3,166,lei,0,l,initial,2,1109,1110,44360,44400,0.62,soft_consonant
P002,9,3,166,lei,1,ei,final,5,1111,1113,44440,44520,0.82,vowel_hold
P002,9,4,167,biao,0,b,initial,0,1114,1115,44560,44600,1.0,closure
P002,9,4,167,biao,1,iao,final,6,1116,1118,44640,44720,0.72,vowel_hold
P002,9,5,168,qing,0,q,initial,5,1119,1120,44760,44800,0.72,soft_consonant
P002,9,5,168,qing,1,ing,final,4,1121,1123,44840,44920,0.82,vowel_hold
P002,9,6,169,de,0,d,initial,2,1124,1125,44960,45000,0.62,soft_consonant
P002,9,6,169,de,1,e,final,4,1126,1128,45040,45120,0.82,vowel_hold
P002,9,7,170,zhong,0,zh,initial,2,1129,1130,45160,45200,0.62,soft_consonant
P002,9,7,170,zhong,1,ong,final,6,1131,1134,45240,45360,0.82,vowel_hold
P002,9,8,171,ding,0,d,initial,2,1135,1136,45400,45440,0.62,soft_consonant
P002,9,8,171,ding,1,ing,final,4,1137,1137,45480,45480,0.82,vowel_hold
P002,9,8,171,ding,2,sapi_viseme_15,tts_viseme,5,1137,1138,45480,45520,0.82,vowel_hold
P002,9,8,171,ding,3,sapi_viseme_7,tts_viseme,3,1137,1140,45480,45600,0.82,vowel_hold
P002,9,9,172,xiang,0,sapi_viseme_8,tts_viseme,6,1141,1142,45640,45680,0.86,vowel_hold
P002,9,9,172,xiang,1,sapi_viseme_8,tts_viseme,6,1142,1144,45680,45760,0.86,vowel_hold
P002,9,9,172,xiang,2,sapi_viseme_7,tts_viseme,3,1145,1146,45800,45840,0.82,vowel_hold
P002,9,9,172,xiang,3,sapi_viseme_4,tts_viseme,4,1147,1150,45880,46000,0.82,vowel_hold
P002,9,9,172,xiang,4,sapi_viseme_6,tts_viseme,5,1151,1153,46040,46120,0.82,vowel_hold
P002,10,0,173,bing,0,sapi_viseme_19,tts_viseme,2,1153,1154,46120,46160,0.72,soft_consonant
